home_fps,total_qty_kg,num_cards,avg_per_card
41048,32.72719688186551,4,8.181799220466377
12686,32.53262146916542,2,16.26631073458271
20523,32.50179521927292,1,32.50179521927292
25077,32.456562411023306,1,32.456562411023306
25561,32.448624121695715,1,32.448624121695715
40067,32.400946071513985,1,32.400946071513985
14509,32.3549182933536,4,8.0887295733384
14999,32.34905914647963,1,32.34905914647963
205,32.31339063677051,3,10.771130212256836
4007,32.30069030394045,4,8.075172575985112
17064,32.254174505709166,1,32.254174505709166
12912,32.1693616215247,2,16.08468081076235
10899,32.1512273769199,1,32.1512273769199
5583,32.11451256651491,2,16.057256283257455
39274,32.00059719346591,2,16.000298596732954
6129,31.979909983951263,1,31.979909983951263
3803,31.885391728379204,1,31.885391728379204
23036,31.84206377279012,1,31.84206377279012
20539,31.741636197418497,1,31.741636197418497
3851,31.4647663655565,4,7.866191591389125
27411,31.44965395027888,1,31.44965395027888
886,31.377689105685022,6,5.229614850947503
27424,31.20336026005972,6,5.200560043343287
14430,31.174187491180824,3,10.391395830393607
2861,31.13257960696015,1,31.13257960696015
2848,31.098563376659534,2,15.549281688329767
25428,31.0979584500455,1,31.0979584500455
14633,30.96313414683178,2,15.48156707341589
403,30.945134497303155,3,10.315044832434385
3747,30.69704974237202,2,15.34852487118601
17585,30.64756987073584,2,15.32378493536792
41229,30.605149638769735,3,10.201716546256579
7713,30.42340483075622,2,15.21170241537811
3886,30.28545640967087,3,10.095152136556957
212,30.05432201982019,2,15.027161009910095
39720,30.020946139268887,3,10.006982046422962
14454,30.015425441123963,2,15.007712720561981
40621,29.969787928523854,3,9.989929309507952
727,29.889882669781084,2,14.944941334890542
39848,29.83073097714498,3,9.94357699238166
13058,29.762648214107926,4,7.440662053526982
128,29.742441471653716,2,14.871220735826858
14956,29.71265984840729,2,14.856329924203646
40459,29.620007144140885,2,14.810003572070443
2727,29.518477726913858,3,9.839492575637953
26281,29.48390126674069,3,9.827967088913564
23084,29.414319974927807,2,14.707159987463903
3922,29.222188071471205,4,7.305547017867801
26997,29.149537599409513,6,4.858256266568252
7962,29.137855891669894,2,14.568927945834947
40231,29.069293426836854,3,9.689764475612284
25369,29.01645203221642,3,9.672150677405474
2581,28.955176230711523,3,9.651725410237175
14899,28.952307500410893,2,14.476153750205446
25370,28.790130398361608,2,14.395065199180804
27941,28.72453158154812,2,14.36226579077406
15079,28.579730821447743,2,14.289865410723872
3940,28.35447084304416,1,28.35447084304416
2842,28.3526714537442,4,7.08816786343605
5906,28.342749992125597,2,14.171374996062799
12084,28.322649064626333,2,14.161324532313166
3927,28.23790129111397,2,14.118950645556986
339,28.184436217263514,2,14.092218108631757
15077,28.086456377969608,2,14.043228188984804
40181,27.74615392241303,5,5.549230784482606
26574,27.6722608799726,1,27.6722608799726
3752,27.65859737120897,3,9.219532457069656
4034,27.65853367882673,3,9.219511226275577
28275,27.628699793678297,1,27.628699793678297
20520,27.559851011819937,3,9.186617003939979
12117,27.5487424653582,2,13.7743712326791
3764,27.464199173469822,3,9.154733057823274
19549,27.39541377195423,4,6.848853442988558
15224,27.373611402705688,3,9.12453713423523
2422,27.341379694845244,2,13.670689847422622
21436,27.277052298529057,3,9.092350766176352
27015,26.94786228385717,3,8.982620761285723
41267,26.91655853349454,2,13.45827926674727
14697,26.616649584104174,4,6.654162396026043
325,26.552354855935057,6,4.4253924759891765
13148,26.42549789675124,3,8.808499298917079
39716,26.356129494337928,3,8.785376498112642
485,26.172738553417688,3,8.724246184472563
12847,26.073432994460376,2,13.036716497230188
7806,26.060147293343615,2,13.030073646671807
29179,26.034684549527395,4,6.508671137381849
863,26.007686284533953,8,3.250960785566744
39566,25.965262052729102,2,12.982631026364551
18726,25.939381223731125,2,12.969690611865563
23968,25.83897187988125,1,25.83897187988125
29162,25.824255048755276,1,25.824255048755276
25433,25.76200965647805,1,25.76200965647805
2755,25.721395341536372,2,12.860697670768186
14533,25.704936854198678,3,8.568312284732892
13142,25.69841931697684,1,25.69841931697684
14488,25.68702471383854,2,12.84351235691927
3821,25.678123078035018,2,12.839061539017509
2624,25.62493623299151,2,12.812468116495754
39669,25.601277635448426,2,12.800638817724213
18973,25.49879215393822,1,25.49879215393822
39276,25.426780785442077,2,12.713390392721038
913,25.405516278568587,1,25.405516278568587
17831,25.3263584591212,1,25.3263584591212
41172,25.325092877427554,1,25.325092877427554
39252,25.30949140271879,1,25.30949140271879
18691,25.249124819116403,2,12.624562409558202
4885,25.10779597068288,1,25.10779597068288
40119,25.093859572130768,2,12.546929786065384
5935,25.06711169575787,1,25.06711169575787
15299,25.043351664659923,2,12.521675832329962
40477,25.01210911765807,2,12.506054558829035
4039,25.0055754875708,1,25.0055754875708
3216,24.991840375544246,4,6.2479600938860615
14888,24.943584714665405,2,12.471792357332703
11600,24.848977279442543,2,12.424488639721272
15070,24.84407679043281,2,12.422038395216404
6953,24.843993455949,1,24.843993455949
20507,24.829946098147296,1,24.829946098147296
15271,24.821018368297747,3,8.273672789432583
21066,24.771611958757237,1,24.771611958757237
3069,24.768578895406627,1,24.768578895406627
17976,24.657280864853263,1,24.657280864853263
894,24.60952269499121,8,3.076190336873901
26656,24.521070457924964,4,6.130267614481241
27451,24.51351654083371,1,24.51351654083371
18811,24.479777688830723,1,24.479777688830723
15032,24.464574151256592,2,12.232287075628296
12211,24.43792958011556,1,24.43792958011556
13155,24.41335624297217,1,24.41335624297217
26572,24.324822364227053,1,24.324822364227053
10686,24.07815313660124,1,24.07815313660124
25050,23.97395006404649,2,11.986975032023246
26619,23.937410934164493,1,23.937410934164493
24944,23.911285369625222,1,23.911285369625222
920,23.7348008791177,9,2.6372000976797443
19987,23.72288925668449,1,23.72288925668449
14511,23.71195559688257,3,7.903985198960857
14845,23.70344016374007,1,23.70344016374007
41574,23.60911682763209,1,23.60911682763209
4078,23.591921950741984,1,23.591921950741984
2856,23.537813135904454,4,5.8844532839761134
2840,23.379515899995003,4,5.844878974998751
675,23.36867315371048,1,23.36867315371048
393,23.26042775781541,1,23.26042775781541
25336,23.10687704405458,4,5.776719261013645
15303,23.035181849865985,2,11.517590924932993
26417,23.02700196888422,2,11.51350098444211
14494,22.99667315416609,2,11.498336577083045
14965,22.79038859687315,2,11.395194298436575
24896,22.65185276583736,1,22.65185276583736
40958,22.619363526663797,2,11.309681763331898
26652,22.305399775624593,2,11.152699887812297
26976,22.26269037782293,4,5.565672594455733
41403,22.11817099273316,6,3.686361832122193
3844,22.05651281743021,4,5.514128204357553
15183,22.05550411278199,3,7.351834704260663
3823,21.997568724405024,2,10.998784362202512
3926,21.902624134788322,2,10.951312067394161
284,21.764949323742396,3,7.254983107914132
3917,21.724255466861226,4,5.431063866715307
12001,21.673353847410056,3,7.224451282470018
15260,21.618637123004373,5,4.323727424600874
3934,21.544111511154128,3,7.181370503718043
3761,21.523667086579938,3,7.174555695526646
40098,21.503337827738402,2,10.751668913869201
10710,21.42967383952703,2,10.714836919763515
22553,21.039820977890717,2,10.519910488945358
39731,20.99366040784707,4,5.2484151019617675
964,20.949047204314663,4,5.237261801078666
26385,20.792098710805035,2,10.396049355402518
40488,20.79208556495397,1,20.79208556495397
14543,20.7743701070284,1,20.7743701070284
25069,20.726761770103394,4,5.1816904425258485
17395,20.721865973619835,1,20.721865973619835
3771,20.66974762334368,3,6.889915874447894
8510,20.500561073077893,1,20.500561073077893
26985,20.49658307917536,2,10.24829153958768
39715,20.474881648878604,1,20.474881648878604
14450,20.466273365598973,2,10.233136682799486
6822,20.46010489056079,2,10.230052445280394
2268,20.42878431759214,1,20.42878431759214
26739,20.396718850338523,1,20.396718850338523
39741,20.332435060299503,1,20.332435060299503
22560,20.137058443963667,1,20.137058443963667
2908,20.08463951724063,2,10.042319758620314
6136,20.060719745057344,1,20.060719745057344
29165,20.046523977844437,1,20.046523977844437
5412,20.04108571043696,1,20.04108571043696
17103,20.03198061941475,1,20.03198061941475
2864,19.99717677904076,1,19.99717677904076
39861,19.90096311816594,2,9.95048155908297
17468,19.88943605847093,1,19.88943605847093
14478,19.884963263123183,1,19.884963263123183
14379,19.87413806255431,3,6.624712687518103
12964,19.826676500410784,2,9.913338250205392
3887,19.821605422341424,1,19.821605422341424
6564,19.818333426607403,1,19.818333426607403
15083,19.80318656510542,1,19.80318656510542
1546,19.789066802649728,1,19.789066802649728
5791,19.72466509187608,1,19.72466509187608
322,19.706727811434888,2,9.853363905717444
4008,19.70555026804285,2,9.852775134021424
2610,19.692287253686352,1,19.692287253686352
12523,19.6875704422541,1,19.6875704422541
40197,19.6875704422541,1,19.6875704422541
1092,19.683295119393296,2,9.841647559696648
27000,19.672408931822574,2,9.836204465911287
14775,19.66497867403552,1,19.66497867403552
2659,19.59725121242232,2,9.79862560621116
29175,19.569957263577567,1,19.569957263577567
25243,19.56477133090583,1,19.56477133090583
5917,19.555014900858563,1,19.555014900858563
3836,19.549415292533386,1,19.549415292533386
5765,19.522797523129864,1,19.522797523129864
18727,19.522553413854617,1,19.522553413854617
20667,19.497043174725995,1,19.497043174725995
39205,19.496046182231343,1,19.496046182231343
27978,19.48428133537105,1,19.48428133537105
18924,19.478111505619523,1,19.478111505619523
6006,19.473015844149728,1,19.473015844149728
4343,19.44639807474621,1,19.44639807474621
5245,19.420894529983055,3,6.473631509994352
22640,19.4057137998212,1,19.4057137998212
1779,19.313646698164664,1,19.313646698164664
224,19.249519204195778,5,3.8499038408391555
134,19.196815670728085,2,9.598407835364043
17338,19.178104382221452,3,6.392701460740484
5675,19.11462728445116,1,19.11462728445116
959,19.098720190069546,5,3.8197440380139094
855,19.07295406669344,14,1.3623538619066744
967,19.04748642747682,1,19.04748642747682
28226,18.99258442276927,2,9.496292211384635
25322,18.96309669680221,1,18.96309669680221
2530,18.936849544685263,1,18.936849544685263
5855,18.931141152117227,2,9.465570576058614
10849,18.875678621783663,2,9.437839310891832
3817,18.855238431938425,2,9.427619215969212
7651,18.80230783347147,1,18.80230783347147
19629,18.80006656063008,1,18.80006656063008
14687,18.798218559128397,1,18.798218559128397
12118,18.789010015086674,1,18.789010015086674
40232,18.780710198226494,2,9.390355099113247
24876,18.77521808055888,1,18.77521808055888
3815,18.772751535826856,2,9.386375767913428
26252,18.752846070705044,1,18.752846070705044
14472,18.748917513794908,1,18.748917513794908
7615,18.74366045453325,1,18.74366045453325
15026,18.735673313818303,1,18.735673313818303
25830,18.72710415849904,1,18.72710415849904
2403,18.70792896943532,1,18.70792896943532
406,18.68674989503477,1,18.68674989503477
14947,18.667660617979863,1,18.667660617979863
27309,18.660941622354944,1,18.660941622354944
3889,18.65076545959272,1,18.65076545959272
210,18.65076545959272,1,18.65076545959272
754,18.61122069285214,1,18.61122069285214
12464,18.5354984820948,1,18.5354984820948
41393,18.44168083897543,6,3.0736134731625717
39218,18.42990254390663,3,6.143300847968876
39616,18.40552830165013,7,2.6293611859500183
39215,18.348693149631018,2,9.174346574815509
14510,18.11865194256337,2,9.059325971281686
